Date,PM2.5 Mean
2022-02-25,2.7236936936936935
2022-02-26,2.707117117117117
2022-02-27,2.6905405405405407
2022-02-28,2.673963963963964
2022-03-01,2.6573873873873874
2022-03-02,2.640810810810811
2022-03-03,2.624234234234234
2022-03-04,2.607657657657658
2022-03-05,2.591081081081081
2022-03-06,2.5745045045045045
2022-03-07,2.557927927927928
2022-03-08,2.5413513513513513
2022-03-09,2.524774774774775
2022-03-10,2.508198198198198
2022-03-11,2.4916216216216216
2022-03-12,2.475045045045045
2022-03-13,2.4584684684684683
2022-03-14,2.441891891891892
2022-03-15,2.4253153153153155
2022-03-16,2.4087387387387387
2022-03-17,2.3921621621621623
2022-03-18,2.3755855855855854
2022-03-19,2.359009009009009
2022-03-20,2.3424324324324326
2022-03-21,2.3258558558558557
2022-03-22,2.3092792792792793
2022-03-23,2.292702702702703
2022-03-24,2.276126126126126
2022-03-25,2.2595495495495497
2022-03-26,2.242972972972973
2022-03-27,2.2263963963963964
2022-03-28,2.20981981981982
2022-03-29,2.193243243243243
2022-03-30,2.1766666666666667
2022-03-31,2.16009009009009
2022-04-01,2.1435135135135135
2022-04-02,2.126936936936937
2022-04-03,2.1103603603603602
2022-04-04,2.093783783783784
2022-04-05,2.0772072072072074
2022-04-06,2.0606306306306306
2022-04-07,2.044054054054054
2022-04-08,2.0274774774774773
2022-04-09,2.010900900900901
2022-04-10,1.9943243243243243
2022-04-11,1.9777477477477476
2022-04-12,1.9611711711711712
2022-04-13,1.9445945945945946
2022-04-14,1.928018018018018
2022-04-15,1.9114414414414413
2022-04-16,1.894864864864865
2022-04-17,1.8782882882882883
2022-04-18,1.8617117117117117
2022-04-19,1.845135135135135
2022-04-20,1.8285585585585586
2022-04-21,1.811981981981982
2022-04-22,1.7954054054054054
2022-04-23,1.7788288288288288
2022-04-24,1.7622522522522523
2022-04-25,1.7456756756756757
2022-04-26,1.729099099099099
2022-04-27,1.7125225225225225
2022-04-28,1.6959459459459458
2022-04-29,1.6793693693693694
2022-04-30,1.6627927927927928
2022-05-01,1.6462162162162162
2022-05-02,1.6296396396396395
2022-05-03,1.6130630630630631
2022-05-04,1.5964864864864865
2022-05-05,1.5799099099099099
2022-05-06,1.5633333333333332
2022-05-07,1.5467567567567568
2022-05-08,1.5301801801801802
2022-05-09,1.5136036036036036
2022-05-10,1.497027027027027
2022-05-11,1.4804504504504505
2022-05-12,1.463873873873874
2022-05-13,1.4472972972972973
2022-05-14,1.4307207207207207
2022-05-15,1.414144144144144
2022-05-16,1.3975675675675676
2022-05-17,1.380990990990991
2022-05-18,1.3644144144144144
2022-05-19,1.3478378378378377
2022-05-20,1.3312612612612613
2022-05-21,1.3146846846846847
2022-05-22,1.298108108108108
2022-05-23,1.2815315315315314
2022-05-24,1.264954954954955
2022-05-25,1.2483783783783784
2022-05-26,1.2318018018018018
2022-05-27,1.2152252252252251
2022-05-28,1.1986486486486485
2022-05-29,1.182072072072072
2022-05-30,1.1654954954954955
2022-05-31,1.1489189189189188
2022-06-01,1.1323423423423422
2022-06-02,1.1157657657657658
2022-06-03,1.0991891891891892
2022-06-04,1.0826126126126125
2022-06-05,1.066036036036036
2022-06-06,1.0494594594594595
2022-06-07,1.0328828828828829
2022-06-08,1.0163063063063063
2022-06-09,0.9997297297297297
2022-06-10,0.9831531531531531
2022-06-11,0.9665765765765766
2022-06-12,0.95
2022-06-13,6.73
2022-06-14,12.0
2022-06-15,11.8
2022-06-16,3.75
2022-06-17,2.79
2022-06-18,4.57
2022-06-19,8.1
2022-06-20,9.43
2022-06-21,11.1
2022-06-22,12.3
2022-06-23,4.04
2022-06-24,6.45
2022-06-25,11.7
2022-06-26,4.67
2022-06-27,5.17
2022-06-28,6.29
2022-06-29,6.04
2022-06-30,4.64
2022-07-01,4.04
2022-07-02,2.62
2022-07-03,2.33
2022-07-04,5.71
2022-07-05,3.48
2022-07-06,1.54
2022-07-07,0.292
2022-07-08,1.75
2022-07-09,2.81
2022-07-10,5.29
2022-07-11,5.46
2022-07-12,0.292
2022-07-13,1.09
2022-07-14,8.88
2022-07-15,6.22
2022-07-16,4.67
2022-07-17,11.1
2022-07-18,10.3
2022-07-19,3.17
2022-07-20,0.588
2022-07-21,2.27
2022-07-22,6.35
2022-07-23,1.67
2022-07-24,3.62
2022-07-25,0.167
2022-07-26,-0.333
2022-07-27,-0.792
2022-07-28,-0.136
2022-07-29,-0.167
2022-07-30,-0.571
2022-07-31,0.909
2022-08-01,2.3
2022-08-02,2.88
2022-08-03,2.33
2022-08-04,6.67
2022-08-05,2.71
2022-08-06,-1.5
2022-08-07,1.6
2022-08-08,1.6
2022-08-09,2.96
2022-08-10,1.58
2022-08-11,1.6389090909090909
2022-08-12,1.697818181818182
2022-08-13,1.756727272727273
2022-08-14,1.8156363636363637
2022-08-15,1.8745454545454545
2022-08-16,1.9334545454545455
2022-08-17,1.9923636363636366
2022-08-18,2.0512727272727274
2022-08-19,2.110181818181818
2022-08-20,2.169090909090909
2022-08-21,2.228
2022-08-22,2.286909090909091
2022-08-23,2.345818181818182
2022-08-24,2.404727272727273
2022-08-25,2.463636363636364
2022-08-26,2.5225454545454546
2022-08-27,2.5814545454545454
2022-08-28,2.6403636363636362
2022-08-29,2.6992727272727275
2022-08-30,2.7581818181818183
2022-08-31,2.817090909090909
2022-09-01,2.8760000000000003
2022-09-02,2.934909090909091
2022-09-03,2.993818181818182
2022-09-04,3.0527272727272727
2022-09-05,3.1116363636363635
2022-09-06,3.1705454545454548
2022-09-07,3.2294545454545456
2022-09-08,3.2883636363636364
2022-09-09,3.3472727272727276
2022-09-10,3.4061818181818184
2022-09-11,3.465090909090909
2022-09-12,3.524
2022-09-13,3.582909090909091
2022-09-14,3.641818181818182
2022-09-15,3.700727272727273
2022-09-16,3.7596363636363637
2022-09-17,3.818545454545455
2022-09-18,3.8774545454545457
2022-09-19,3.9363636363636365
2022-09-20,3.9952727272727273
2022-09-21,4.054181818181818
2022-09-22,4.113090909090909
2022-09-23,4.172000000000001
2022-09-24,4.230909090909091
2022-09-25,4.289818181818182
2022-09-26,4.348727272727273
2022-09-27,4.407636363636364
2022-09-28,4.466545454545455
2022-09-29,4.525454545454545
2022-09-30,4.584363636363636
2022-10-01,4.643272727272727
2022-10-02,4.702181818181819
2022-10-03,4.7610909090909095
2022-10-04,4.82
2022-10-05,4.08
2022-10-06,2.54
2022-10-07,1.29
2022-10-08,0.0476
2022-10-09,0.619
2022-10-10,1.67
2022-10-11,11.1
2022-10-12,8.0
2022-10-13,2.63
2022-10-14,3.25
2022-10-15,7.38
2022-10-16,9.48
2022-10-17,9.21
2022-10-18,12.3
2022-10-19,10.8
2022-10-20,9.91
2022-10-21,12.5
2022-10-22,4.42
2022-10-23,3.06
2022-10-24,0.833
2022-10-25,2.38
2022-10-26,7.25
2022-10-27,7.46
2022-10-28,5.63
2022-10-29,5.75
2022-10-30,7.67
2022-10-31,11.3
2022-11-01,2.42
2022-11-02,1.61
2022-11-03,3.17
2022-11-04,3.08
2022-11-05,-0.348
2022-11-06,3.04
2022-11-07,1.63
2022-11-08,0.636
2022-11-09,3.78
2022-11-10,4.08
2022-11-11,7.29
2022-11-12,4.88
2022-11-13,1.21
2022-11-14,6.5
2022-11-15,6.35
2022-11-16,7.79
2022-11-17,9.42
2022-11-18,11.2
2022-11-19,6.0
2022-11-20,11.6
2022-11-21,8.71
2022-11-22,10.8
2022-11-23,7.86
2022-11-24,14.9
2022-11-25,22.7
2022-11-26,11.3
2022-11-27,12.8
2022-11-28,3.92
2022-11-29,2.26
2022-11-30,2.54
2022-12-01,1.54
2022-12-02,3.71
2022-12-03,3.861142857142857
2022-12-04,4.0122857142857145
2022-12-05,4.163428571428572
2022-12-06,4.314571428571428
2022-12-07,4.465714285714285
2022-12-08,4.6168571428571425
2022-12-09,4.768
2022-12-10,4.919142857142857
2022-12-11,5.070285714285714
2022-12-12,5.2214285714285715
